GarageType_target_enc,1stFlrSF,Foundation_target_enc,Neighborhood_target_enc,MSSubClass_target_enc,GrLivArea,TotalBsmtSF,GarageArea,SalePrice
131681.9093723326,661,220233.78524049476,207760.72473202032,144219.44051125445,1250,661,552,139000
133844.6523712076,928,147213.0388465542,144825.90905976115,137477.1086238583,1920,928,400,137000
199024.493440907,735,147213.0388465542,185661.1355526472,235462.46639557104,1395,723,497,162000
200966.5984431964,1724,147693.47573999345,187836.60899694625,169414.93079633545,1724,1680,480,197900
198054.58963262377,1128,218004.40229801767,195370.33806856815,225520.8342009108,2031,1128,577,237000
132928.52869783103,698,149705.90633027573,116138.45705343448,143514.61725658685,1128,698,528,68400
199231.7335432684,1573,219254.5623316537,198674.86569089824,183483.42335687476,1573,1573,544,227000
198054.58963262377,1339,149050.0543191652,234765.8345399022,181191.80511917887,1339,1309,484,180000
134839.8474490496,1040,148643.92967309544,199143.01953705208,182388.8759624519,1040,1040,484,150500
108528.71972351744,912,149705.90633027573,158052.54052149403,137125.33045038118,1824,912,0,139000
131681.9093723326,1699,220233.78524049476,149477.4147746423,144219.44051125445,2447,804,336,169000
131681.9093723326,825,147693.47573999345,127039.08565692024,144219.44051125445,1412,780,280,132500
199231.7335432684,1328,149705.90633027573,190044.94135282663,183483.42335687476,1328,1328,528,143000
198054.58963262377,1582,149050.0543191652,205501.1415926709,181191.80511917887,1582,1624,390,190000
199231.7335432684,1659,219254.5623316537,266115.4790825806,193034.39638634407,1659,1501,499,278000
235121.7006125657,1120,218004.40229801767,295326.4089969462,225520.8342009108,1970,1085,753,281000
200966.5984431964,1152,220233.78524049476,146812.37314815892,169414.93079633545,1152,1152,484,180500
134839.8474490496,630,148643.92967309544,134015.11844744405,146373.92791284944,1302,630,264,119500
198054.58963262377,1378,190431.44247709657,124586.76106188056,169225.31207201458,2372,994,432,107500
200966.5984431964,832,220233.78524049476,187836.60899694625,231431.2289061408,1664,832,528,162900
133844.6523712076,864,147213.0388465542,129804.7878139859,182466.04765618735,864,864,572,115000
200966.5984431964,1052,147693.47573999345,146812.37314815892,183220.12629763645,1052,1052,288,138500
199231.7335432684,1128,149705.90633027573,147869.98077675982,183483.42335687476,1128,1120,525,155000
173265.23893772488,1072,218004.40229801767,130706.2992660582,138069.65398167726,1072,547,525,140000
199343.5230126496,1246,148643.92967309544,145089.99745755122,182388.8759624519,1246,1246,305,154000
199231.7335432684,1005,219254.5623316537,192877.39029142316,231856.49381278292,1983,978,490,225000
200966.5984431964,753,147693.47573999345,207760.72473202032,156806.44414748627,1494,771,213,177500
199231.7335432684,1203,219254.5623316537,281898.0769641446,231856.49381278292,2526,1165,844,290000
200966.5984431964,1616,220233.78524049476,221652.76719755697,183220.12629763645,1616,1616,834,232000
131681.9093723326,976,220233.78524049476,132023.63868179964,142994.4129792416,1708,976,380,130000
199024.493440907,1652,221947.83308264185,309315.89905963704,182466.04765618735,1652,1652,840,325000
199343.5230126496,1368,222006.88135099763,308174.0814678937,200818.9299976509,1368,1368,474,202500
134839.8474490496,990,222006.88135099763,199143.01953705208,182388.8759624519,990,990,480,138000
200966.5984431964,1122,147693.47573999345,123854.84616826354,183220.12629763645,1122,924,528,147000
199231.7335432684,1294,149705.90633027573,184228.61079633544,183483.42335687476,1294,1278,496,179200
199343.5230126496,1902,222006.88135099763,206081.01148546324,182388.8759624519,1902,1902,567,335000
198054.58963262377,1274,218004.40229801767,195370.33806856815,181191.80511917887,1274,1274,508,203000
200966.5984431964,1453,220233.78524049476,279558.95436927414,231431.2289061408,2810,1453,750,302000
134839.8474490496,948,148643.92967309544,129165.63629403422,182388.8759624519,948,948,280,119000
199024.493440907,1092,147213.0388465542,144825.90905976115,235462.46639557104,2112,952,576,206900
199024.493440907,1630,221947.83308264185,192647.25239517997,182466.04765618735,1630,1622,860,295493
199231.7335432684,1352,219254.5623316537,221796.84719755696,193034.39638634407,1352,1352,466,208900
198054.58963262377,1787,218004.40229801767,195370.33806856815,181191.80511917887,1787,1753,748,275000
200966.5984431964,948,220233.78524049476,132023.63868179964,183220.12629763645,948,864,248,111000
199024.493440907,1478,147213.0388465542,144825.90905976115,182466.04765618735,1478,1478,442,156500
132483.46274086222,720,149050.0543191652,128558.73221882911,181191.80511917887,720,0,287,72500
200966.5984431964,1061,220233.78524049476,279558.95436927414,231431.2289061408,1923,750,564,190000
109846.21701219064,708,147213.0388465542,130909.62326156678,104592.70225510924,708,420,0,82500
199343.5230126496,1795,222006.88135099763,218271.56903858596,182388.8759624519,1795,1795,895,147000
109846.21701219064,796,129001.85433466172,115911.07696414462,104592.70225510924,796,796,0,55000
108528.71972351744,774,127085.6141448518,129341.5694231813,103471.12779350462,774,544,0,79000
199231.7335432684,816,149705.90633027573,158052.54052149403,183483.42335687476,816,816,264,130500
199343.5230126496,955,222006.88135099763,189995.3934259539,234883.5588687686,1632,935,462,176500
200966.5984431964,1588,220233.78524049476,221652.76719755697,183220.12629763645,1588,1588,825,227000
131681.9093723326,954,147693.47573999345,199396.8118447444,169414.93079633545,954,911,576,132500
132483.46274086222,816,149050.0543191652,130706.2992660582,181191.80511917887,816,816,288,100000
131681.9093723326,803,147693.47573999345,113002.39186927414,144219.44051125445,1360,803,297,125500
198054.58963262377,765,149050.0543191652,121952.44946404066,139251.39543538197,1365,765,440,125000
199343.5230126496,1334,148643.92967309544,185234.39905963707,182388.8759624519,1334,1350,630,167900
131681.9093723326,1656,147693.47573999345,187836.60899694625,135338.94278643656,1656,1656,506,135000
108907.75843463709,693,149050.0543191652,124586.76106188056,105740.6362680809,693,693,0,52500
252134.6390741042,920,222006.88135099763,199143.01953705208,234883.5588687686,1861,916,492,200000
200966.5984431964,864,147693.47573999345,199396.8118447444,183220.12629763645,864,864,288,128500
131681.9093723326,872,147693.47573999345,146812.37314815892,183220.12629763645,872,858,480,123000
134839.8474490496,1114,222006.88135099763,182892.8885676892,182388.8759624519,1114,1114,576,155000
198054.58963262377,1284,218004.40229801767,195370.33806856815,225520.8342009108,2169,1284,647,228500
131681.9093723326,1172,127749.94283023692,207760.72473202032,144219.44051125445,1913,896,342,177000
198054.58963262377,728,218004.40229801767,195370.33806856815,225520.8342009108,1456,728,440,155835
131681.9093723326,960,220233.78524049476,123854.84616826354,100978.02701432936,960,960,308,108500
199024.493440907,2156,147213.0388465542,185661.1355526472,182466.04765618735,2156,1568,508,262500
199231.7335432684,1776,219254.5623316537,218238.2754779604,183483.42335687476,1776,1732,712,283463
199024.493440907,1494,221947.83308264185,183340.6072301441,182466.04765618735,1494,1482,514,215000
108956.66477338466,938,128261.75945287976,125640.89488685304,174938.83079633545,2358,684,0,122000
131681.9093723326,1338,147693.47573999345,146812.37314815892,135338.94278643656,2634,1248,968,200000
199024.493440907,858,147213.0388465542,144825.90905976115,235462.46639557104,1716,858,490,171000
132483.46274086222,786,128045.18682394264,128558.73221882911,141402.59631853417,1176,698,624,134900
200966.5984431964,2053,220233.78524049476,279558.95436927414,144219.44051125445,3238,2033,666,410000
198054.58963262377,992,218004.40229801767,195370.33806856815,225520.8342009108,1865,992,839,235000
198054.58963262377,1222,149050.0543191652,185222.41104204135,168988.55960425045,1920,570,487,170000
198054.58963262377,892,149050.0543191652,147021.18032159554,181191.80511917887,892,864,264,110000
198054.58963262377,1078,149050.0543191652,147021.18032159554,181191.80511917887,1078,1078,500,149900
132483.46274086222,769,218004.40229801767,221201.7034756054,139251.39543538197,1573,756,440,177500
200966.5984431964,1980,220233.78524049476,298395.18612607697,183220.12629763645,1980,1980,770,315000
199231.7335432684,1530,219254.5623316537,266115.4790825806,183483.42335687476,1530,1530,430,260000
199024.493440907,1281,129001.85433466172,144825.90905976115,143130.0908604894,1738,715,368,104900
247511.9491149525,616,221947.83308264185,192875.82895248916,235462.46639557104,1412,616,432,156932
132483.46274086222,520,218004.40229801767,221201.7034756054,139251.39543538197,1200,600,480,144152
199024.493440907,814,221947.83308264185,223318.84301118867,235462.46639557104,1674,814,663,216000
199024.493440907,882,221947.83308264185,192647.25239517997,235462.46639557104,1790,873,588,193000
199024.493440907,925,221947.83308264185,115366.47443426514,142661.48254212315,1475,757,336,127000
199231.7335432684,848,219254.5623316537,198674.86569089824,193034.39638634407,848,848,420,144000
199231.7335432684,1668,219254.5623316537,198674.86569089824,183483.42335687476,1668,1657,502,232000
132928.52869783103,840,219254.5623316537,120641.53847626928,143514.61725658685,1374,840,338,105000
252134.6390741042,1661,148643.92967309544,145089.99745755122,171058.63962623652,1661,992,377,165500
131681.9093723326,1108,220233.78524049476,199396.8118447444,231431.2289061408,2097,1108,583,274300
199231.7335432684,2633,219254.5623316537,281898.0769641446,183483.42335687476,2633,2633,804,466500
199231.7335432684,1026,219254.5623316537,221796.84719755696,231856.49381278292,1958,1026,936,250000
200966.5984431964,1571,220233.78524049476,235769.9868519078,183220.12629763645,1571,1571,722,239000
131681.9093723326,790,127749.94283023692,149477.4147746423,100978.02701432936,790,768,160,91000
131681.9093723326,984,147693.47573999345,132023.63868179964,144219.44051125445,1604,984,660,117000
134839.8474490496,483,148643.92967309544,134015.11844744405,146373.92791284944,987,483,264,83000
235121.7006125657,754,218004.40229801767,234765.8345399022,168988.55960425045,1394,384,400,167500
131681.9093723326,864,127749.94283023692,132023.63868179964,100978.02701432936,864,864,200,58500
199343.5230126496,2117,148643.92967309544,145089.99745755122,182388.8759624519,2117,1205,550,237500
133844.6523712076,998,129001.85433466172,121639.14413582496,168951.86815952597,1762,596,576,157000
200966.5984431964,1416,127749.94283023692,138678.84741639957,100978.02701432936,1416,816,576,112000
131681.9093723326,698,127749.94283023692,132023.63868179964,144219.44051125445,1258,560,280,105000
132483.46274086222,796,128045.18682394264,110410.75828047922,141402.59631853417,1154,796,240,125500
199231.7335432684,1392,149705.90633027573,190044.94135282663,231856.49381278292,2784,1392,564,250000
132483.46274086222,1664,128045.18682394264,124586.76106188056,141402.59631853417,2526,714,216,136000
199343.5230126496,1746,222006.88135099763,189995.3934259539,182388.8759624519,1746,1746,758,377500
131681.9093723326,869,127749.94283023692,127039.08565692024,144219.44051125445,1218,735,440,131000
199024.493440907,1525,221947.83308264185,192647.25239517997,182466.04765618735,1525,1525,541,235000
134839.8474490496,1584,148643.92967309544,145089.99745755122,138616.92637908028,1584,1584,792,124000
199343.5230126496,900,148643.92967309544,145089.99745755122,157256.97808651297,900,864,288,123000
132928.52869783103,1221,127085.6141448518,120641.53847626928,131965.8615926709,1912,482,672,163000
198054.58963262377,1500,218004.40229801767,190048.3846951043,201768.45944954484,1500,1356,648,246578
252134.6390741042,1133,222006.88135099763,228528.7927726881,234883.5588687686,2482,1094,642,281213
131681.9093723326,1687,147693.47573999345,235769.9868519078,183220.12629763645,1687,747,572,160000
134839.8474490496,939,128261.75945287976,127901.58977370606,174938.83079633545,1513,939,180,137500
199231.7335432684,1136,149705.90633027573,147869.98077675982,143514.61725658685,1904,1208,240,138000
132928.52869783103,1160,127085.6141448518,146584.60582569885,143514.61725658685,1608,976,216,137450
252134.6390741042,950,128261.75945287976,127901.58977370606,143275.60846681776,1158,862,208,120000
198054.58963262377,864,218004.40229801767,191220.64984801156,225520.8342009108,1593,839,398,193000
198054.58963262377,1294,218004.40229801767,195370.33806856815,181191.80511917887,1294,1286,662,193879
199231.7335432684,1464,219254.5623316537,221796.84719755696,183483.42335687476,1464,1485,754,282922
132928.52869783103,694,219254.5623316537,120641.53847626928,143514.61725658685,1214,672,936,105000
198054.58963262377,1646,218004.40229801767,210215.05403865472,201768.45944954484,1646,1594,482,275000
133844.6523712076,768,147213.0388465542,192647.25239517997,155734.63216594662,768,768,396,133000
108907.75843463709,833,149050.0543191652,158287.10317765392,181191.80511917887,833,833,0,112000
133844.6523712076,741,147213.0388465542,121639.14413582496,168951.86815952597,1363,622,528,125500
199343.5230126496,1236,148643.92967309544,185234.39905963707,234883.5588687686,2093,791,542,215000
198054.58963262377,944,218004.40229801767,195370.33806856815,225520.8342009108,1840,944,622,230000
199231.7335432684,1112,149705.90633027573,147869.98077675982,143514.61725658685,1668,856,271,140000
133844.6523712076,1040,123946.8615926709,144825.90905976115,137477.1086238583,1040,0,420,90000
199343.5230126496,1844,222006.88135099763,182892.8885676892,182388.8759624519,1844,1844,620,257000
134839.8474490496,1053,128261.75945287976,127901.58977370606,143275.60846681776,1848,833,370,207000
198054.58963262377,1569,218004.40229801767,190048.3846951043,201768.45944954484,1569,1386,660,175900
131681.9093723326,1246,220233.78524049476,123854.84616826354,137951.78999295278,2290,777,560,122500
199343.5230126496,1310,222006.88135099763,287548.2372171326,234883.5588687686,2450,1284,1069,340000
132928.52869783103,1144,149705.90633027573,147869.98077675982,183483.42335687476,1144,1144,336,124000
200966.5984431964,1844,147693.47573999345,207760.72473202032,183220.12629763645,1844,1844,540,223000
199231.7335432684,708,149705.90633027573,190044.94135282663,231856.49381278292,1416,708,776,179900
198054.58963262377,1069,149050.0543191652,157303.57998590558,201768.45944954484,1069,1069,440,127500
200966.5984431964,848,220233.78524049476,199396.8118447444,201987.54281432077,848,848,420,136500
200966.5984431964,1575,147693.47573999345,132023.63868179964,169414.93079633545,2201,697,432,274970
132928.52869783103,1344,149705.90633027573,147869.98077675982,183483.42335687476,1344,1024,484,144000
132928.52869783103,1252,149705.90633027573,147869.98077675982,183483.42335687476,1252,1252,528,142000
199024.493440907,1223,221947.83308264185,286367.7739338416,235462.46639557104,2127,1223,525,271000
198054.58963262377,1048,149050.0543191652,147021.18032159554,141402.59631853417,1558,913,288,140000
199231.7335432684,804,149705.90633027573,120641.53847626928,103471.12779350462,804,788,240,119000
199024.493440907,1440,147213.0388465542,185661.1355526472,182466.04765618735,1440,1440,467,182900
252134.6390741042,734,222006.88135099763,189995.3934259539,234883.5588687686,1838,732,372,192140
199231.7335432684,958,149705.90633027573,157819.65398167726,193034.39638634407,958,958,440,143750
134839.8474490496,968,128261.75945287976,125640.89488685304,104328.52749672809,968,656,216,64500
200966.5984431964,962,220233.78524049476,191785.54405531555,231431.2289061408,1792,936,451,186500
200966.5984431964,1126,147693.47573999345,157422.20332897076,183220.12629763645,1126,1126,484,160000
199343.5230126496,1537,148643.92967309544,145089.99745755122,182388.8759624519,1537,1319,462,174000
131681.9093723326,864,220233.78524049476,146812.37314815892,183220.12629763645,864,864,528,120500
200966.5984431964,1932,220233.78524049476,298395.18612607697,183220.12629763645,1932,1932,774,394617
199024.493440907,1236,147213.0388465542,121639.14413582496,182466.04765618735,1236,912,923,149700
199024.493440907,1040,147213.0388465542,185661.1355526472,235462.46639557104,1725,539,550,197000
134839.8474490496,1423,128261.75945287976,206081.01148546324,174938.83079633545,2555,588,672,191000
199343.5230126496,848,222006.88135099763,199143.01953705208,200818.9299976509,848,848,420,149300
199343.5230126496,1026,222006.88135099763,218271.56903858596,234883.5588687686,2007,1017,812,310000
131681.9093723326,952,127749.94283023692,127039.08565692024,100978.02701432936,952,952,192,121000
199343.5230126496,1422,222006.88135099763,199143.01953705208,182388.8759624519,1422,1422,626,179600
131681.9093723326,913,147693.47573999345,138678.84741639957,155809.35903889392,913,814,240,129000
199024.493440907,1188,147213.0388465542,161837.9660422505,182466.04765618735,1188,1188,312,157900
199231.7335432684,1220,219254.5623316537,198674.86569089824,231856.49381278292,2090,1220,556,240000
134839.8474490496,796,148643.92967309544,129165.63629403422,143275.60846681776,1346,560,384,112000
108956.66477338466,630,148643.92967309544,118168.53373854829,129942.60998691231,630,630,0,92000
108956.66477338466,896,148643.92967309544,145089.99745755122,138616.92637908028,1792,896,0,136000
198054.58963262377,1578,218004.40229801767,221201.7034756054,181191.80511917887,1578,1573,840,287090
165726.97699083862,1072,221947.83308264185,129804.7878139859,126156.89570119804,1072,547,525,145000
109846.21701219064,1140,221947.83308264185,161837.9660422505,182466.04765618735,1140,1140,0,84500
199024.493440907,1221,221947.83308264185,223318.84301118867,182466.04765618735,1221,1221,400,185000
199231.7335432684,953,219254.5623316537,192877.39029142316,231856.49381278292,1647,953,460,175000
200966.5984431964,2073,147693.47573999345,187836.60899694625,183220.12629763645,2073,1542,500,210000
199231.7335432684,1188,156087.06747709657,201792.63624618275,163674.93345801486,2340,1152,252,266500
199231.7335432684,1078,149705.90633027573,147869.98077675982,183483.42335687476,1078,1078,240,142125
